timestamp_s,pose_id,category,source,simulation_verified,hardware_verified,collision_checked,singularity_checked,min_joint_margin_rad,min_jacobian_sigma,arm_q1,arm_q2,arm_q3,arm_q4,arm_q5,arm_q6,max_arm_contact_force,max_hold_error,max_hold_torque_ratio
0.0,synthetic_0122,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.225375824,0.101199239,-1.743059284,2.914624176,-2.109103819,1.113583500,1.149561646,-5.838876570,0.000000000,0.009910107,0.264060140
0.0,synthetic_0123,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.197936630,0.120811661,-2.420063370,1.078665406,-0.333553883,0.827416075,-0.321343221,4.389212577,0.000000000,0.000272006,0.098290920
0.0,synthetic_0124,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.264874863,0.040042774,-0.949874806,1.136665423,-2.309075268,1.305125137,0.862310998,-0.460671886,0.000000000,0.053802371,0.089818195
0.0,synthetic_0125,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.246617934,0.169734973,-1.163530848,2.893382066,-1.758741470,-0.821596197,-0.213975877,2.686432168,0.000000000,0.059615135,0.266234070
0.0,synthetic_0126,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.294208050,0.052060443,1.336100168,0.459518968,-0.294208050,0.495780937,-1.242512036,4.136970726,0.000000000,0.035361290,0.151888892
0.0,synthetic_0127,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.176097252,0.023378091,2.329316845,2.529203304,-2.791002748,-0.076427501,0.253253518,4.756863985,0.000000000,0.004597820,0.291094929
0.0,synthetic_0128,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.287070334,0.070390880,0.013625756,0.369599636,-0.327294126,1.282929666,-0.039299309,-5.474792051,0.000000000,0.000367731,0.140000001
0.0,synthetic_0129,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.170770892,0.104683345,1.672764392,2.256350401,-0.226721586,-1.399229108,-0.183195763,-2.650582593,78380.250000000,0.070953608,0.600000024
0.0,synthetic_0130,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.260672355,0.150238723,-1.936367648,2.237782272,-1.907045697,-1.309327645,-1.040499872,3.751563644,0.000000000,0.027124166,0.259517848
0.0,synthetic_0131,workspace_midrange,synthetic_urdf_jacobian,true,false,true,true,0.520349614,0.101034433,0.522579345,0.760743775,-0.960685774,-1.049650386,0.491853231,1.900793531,0.000000000,0.000283718,0.122378260
0.0,synthetic_0132,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.177275011,0.196176962,-2.440724989,1.602703945,-0.879944111,0.734235821,0.584211683,4.720659226,0.000000000,0.093209267,0.124114551
0.0,synthetic_0133,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.247017202,0.175360552,1.264641901,2.768451316,-1.710768241,-1.322982798,-0.905950301,-2.601789230,0.000000000,0.006207228,0.275391012
0.0,synthetic_0134,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.356283406,0.072289514,-2.261716594,0.457173099,-1.433464206,-0.702930152,-0.609080217,2.960416396,0.000000000,0.024446964,0.107053317
0.0,synthetic_0135,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.541806945,0.139100891,1.750698675,2.598193055,-1.828615138,0.595349408,1.000545157,-4.279260559,0.000000000,0.004559040,0.259999990
0.0,synthetic_0136,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.345954610,0.123442231,-1.478067097,1.990207232,-2.108850635,-0.872796883,-0.376242554,-5.934045390,0.000000000,0.023216724,0.207524523
0.0,synthetic_0137,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.284246636,0.115642325,-0.304456051,0.284246636,-2.164433296,-0.802180150,-0.484375536,-4.592719134,0.000000000,0.045496941,0.245460153
0.0,synthetic_0138,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.356771259,0.128399548,-0.142174489,2.103512867,-1.913142668,1.213228741,1.021737936,-2.378254440,0.000000000,0.013253212,0.242218569
0.0,synthetic_0139,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.163735161,0.113873485,-2.275987608,2.331664430,-2.176963160,-0.476662645,0.225312043,6.116264839,0.000000000,0.010122299,0.267531544
0.0,synthetic_0140,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.752551961,0.188993616,-0.988791531,1.480605328,-1.143625750,0.520777557,-0.817448039,1.168644624,0.000000000,0.014478564,0.171740517
0.0,synthetic_0141,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.219501927,0.057815313,0.217709402,2.020366810,-2.510391568,-1.061323575,1.350498073,3.939157181,0.000000000,0.002329588,0.186903298
0.0,synthetic_0142,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.541412441,0.139120392,0.295420930,2.079349409,-1.965139043,1.028587559,-0.264056588,-4.313329289,0.000000000,0.000264794,0.251923054
0.0,synthetic_0143,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.204201481,0.103948432,-2.413798519,1.965297703,-2.199315122,1.295226190,-0.866187341,-2.253640457,0.000000000,0.009316683,0.197826251
0.0,synthetic_0144,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.228326009,0.063571425,2.389673991,1.626387122,-0.357968192,0.799282994,-1.082137431,-3.482043063,34533.238281250,0.457588971,1.000000000
0.0,synthetic_0145,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.488084248,0.146913793,-0.556891577,2.651915752,-1.926319852,-0.104847011,-0.054626031,-2.148500671,0.000000000,0.013016462,0.286786318
0.0,synthetic_0146,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.305707906,0.105819566,1.414091364,0.305707906,-2.214575009,0.923241988,0.330410438,0.144972413,0.000000000,0.000330210,0.188697323
0.0,synthetic_0147,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.186651689,0.053293568,-0.644108691,0.519596398,-1.598810569,1.383348311,0.270051268,0.938862840,0.000000000,0.005094260,0.089491442
0.0,synthetic_0148,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.539933309,0.203823579,0.632514727,1.138915934,-0.654696584,-1.030066691,-0.106368413,4.177914032,0.000000000,0.000245810,0.154360071
0.0,synthetic_0149,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.279261951,0.058693455,-0.224528341,1.856890692,-2.554969576,-0.610301847,1.290738049,1.924078826,0.000000000,0.009846449,0.158269972
0.0,synthetic_0150,workspace_midrange,synthetic_urdf_jacobian,true,false,true,true,0.638571053,0.127001737,-0.666660263,1.617942540,-0.750448015,0.816415794,0.931428947,-2.578980758,0.000000000,0.018297195,0.131879732
0.0,synthetic_0151,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.759506368,0.194264628,-1.291721886,1.963364090,-1.411003153,0.184278374,-0.810493632,-2.223668189,0.000000000,0.003355503,0.219999999
0.0,synthetic_0152,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.282470842,0.066465398,1.244134499,1.167638050,-0.796810288,-1.287529158,1.280459950,-3.579024546,0.000000000,0.003920078,0.161664620
0.0,synthetic_0153,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.190780395,0.115355355,-0.107567123,2.765314119,-2.141044338,-0.774228666,1.379219605,4.958313850,0.000000000,0.001045167,0.313963801
0.0,synthetic_0154,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.323302324,0.050515145,0.159167229,0.323302324,-1.204388088,-0.705517947,-0.812210248,5.298073630,0.000000000,0.000276908,0.090511262
0.0,synthetic_0155,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.806941604,0.116315953,-0.874687468,1.873471230,-2.144615596,0.161694726,0.763058396,-2.615379498,0.000000000,0.003555536,0.215266615
0.0,synthetic_0156,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.474901302,0.152193650,-0.134501702,1.786599236,-1.848058846,-0.784923816,-1.095098698,0.802831291,0.000000000,0.009498060,0.200858504
0.0,synthetic_0157,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.203296015,0.046576035,2.159150619,0.203296015,-0.508288981,1.313423633,0.120207264,5.736251201,0.000000000,0.024893761,0.140000001
0.0,synthetic_0158,directional_extension,synthetic_urdf_jacobian,true,false,true,true,1.053129295,0.187733395,1.010806107,1.698439591,-1.580432360,-0.095426820,0.516870705,-3.254964179,0.000000000,0.009109139,0.184387729
0.0,synthetic_0159,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.317952629,0.173060371,1.063219951,1.544410853,-1.017708397,1.252047371,-0.756991544,-1.186455144,0.000000000,0.000321269,0.110926330
0.0,synthetic_0160,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.191031523,0.025570388,-0.512818501,2.709290763,-2.776068477,-0.560312207,0.715478494,-4.150169214,0.000000000,0.013775349,0.315243334
0.0,synthetic_0161,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.460729318,0.150653675,-0.684939227,2.561340728,-1.897818243,-0.729991587,1.109270682,-5.180865063,0.000000000,0.001030445,0.291032135
0.0,synthetic_0162,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.582814936,0.027654058,1.760630761,1.045692313,-2.262917381,-0.034424313,-0.047092554,5.697185064,0.000000000,0.000207186,0.037068151
0.0,synthetic_0163,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.199070678,0.094479428,1.246363197,1.456747711,-1.324995761,-0.515834121,1.370929322,-1.398390274,0.000000000,0.004572868,0.177942231
0.0,synthetic_0164,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.373652144,0.137044258,1.903763012,2.013259207,-0.373652144,-0.413027844,-0.236582148,-1.602051432,0.000000000,0.000288486,0.112365067
0.0,synthetic_0165,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.283131347,0.041761157,1.614283351,2.856868653,-0.617891134,-0.137963586,0.934634706,2.822084884,44198.703125000,0.049543202,0.500000000
0.0,synthetic_0166,workspace_midrange,synthetic_urdf_jacobian,true,false,true,true,0.671125827,0.092027195,0.094441661,0.671125827,-2.182674433,0.578690485,-0.855580084,0.739841771,0.000000000,0.013021469,0.156382307
0.0,synthetic_0167,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.490618151,0.218310665,1.501475460,2.007070540,-1.190820527,-0.688037248,-1.079381849,-5.714265242,0.000000000,0.073658943,0.210309327
0.0,synthetic_0168,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.378734702,0.080694586,-2.239265298,0.808205388,-1.329704527,-0.216748058,-0.840359036,-2.419055680,0.000000000,0.064738989,0.148126826
0.0,synthetic_0169,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.266171708,0.241194971,-0.191263629,2.418995933,-1.067671367,-1.303828292,-0.052486051,-3.849675053,0.000000000,0.008273080,0.219999999
0.0,synthetic_0170,directional_extension,synthetic_urdf_jacobian,false,false,true,true,0.476871976,0.199948552,1.751455035,2.663128024,-1.337753749,0.671398841,0.530458047,3.884395480,0.000000000,0.041411638,0.196084455
0.0,synthetic_0171,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.266207330,0.098363075,-1.091765486,0.801178812,-0.826619118,1.303792670,-0.767317383,0.830909038,0.000000000,0.003995836,0.156291187
0.0,synthetic_0172,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.524216427,0.216197055,0.218267514,1.210905354,-0.816140799,-1.045783573,-0.364153110,-0.845115777,0.000000000,0.004051685,0.159999996
0.0,synthetic_0173,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.150593152,0.197063113,2.236006911,2.093422765,-0.920901575,1.419406848,-0.775948478,1.269236513,68605.359375000,0.081102431,0.548115969
0.0,synthetic_0174,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.611490555,0.100064580,-1.936581870,0.611490555,-0.960457435,0.925792935,0.385665154,0.978138287,0.000000000,0.000140131,0.153752953
0.0,synthetic_0175,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.205707420,0.124398874,-1.313803706,2.717498246,-2.071020637,1.364292580,-0.563219556,-2.892339027,0.000000000,0.064853907,0.267626584
0.0,synthetic_0176,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.478768146,0.083812190,-0.807887746,1.527802982,-2.283144864,-0.671026135,1.091231854,5.287980941,0.000000000,0.043819427,0.128320917
0.0,synthetic_0177,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.637658911,0.169918979,-1.701044899,1.403437483,-1.697327644,0.932341089,0.455575616,-1.127409057,0.000000000,0.018443584,0.160548270
0.0,synthetic_0178,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.708386980,0.100264358,1.425002434,1.868628808,-2.258713020,0.831063963,-0.097589453,4.744013133,0.000000000,0.002845764,0.195440784
0.0,synthetic_0179,workspace_midrange,synthetic_urdf_jacobian,false,false,true,true,0.579254944,0.120221176,0.815568815,0.579254944,-0.798970250,0.230624338,0.118085661,-0.984017579,0.000000000,0.041499853,0.173849374
0.0,synthetic_0180,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.329742999,0.090327016,0.804026248,0.329742999,-1.473325506,1.236839081,-0.838177330,-4.450215791,0.000000000,0.025345325,0.127246261
0.0,synthetic_0181,directional_extension,synthetic_urdf_jacobian,false,false,true,true,1.073942518,0.160435904,-0.441671579,1.625409655,-1.812867947,-0.045607476,0.496057482,3.589465250,0.000000000,0.046661615,0.167298928
0.0,synthetic_0182,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.209400476,0.062155135,-2.213344421,1.234062688,-1.165549224,-1.360599524,1.275716884,1.726465174,0.000000000,0.000308752,0.140000001
0.0,synthetic_0183,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.338164209,0.062814677,-0.074021863,1.423212617,-2.424349036,-1.231835791,0.513945449,5.198070070,0.000000000,0.000009298,0.024734057
0.0,synthetic_0184,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.210930311,0.035121483,1.443130925,0.210930311,-2.713167162,0.035950135,0.208070117,1.303806911,0.000000000,0.006405592,0.287341267
0.0,synthetic_0185,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.313115159,0.093212777,0.988990757,0.313115159,-0.391234947,0.331350572,-0.869857205,-1.866841789,0.000000000,0.000258356,0.156314015
0.0,synthetic_0186,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.459469296,0.169696827,0.383326266,2.003856701,-1.721646083,0.693979832,0.093227333,5.820530704,0.000000000,0.010576725,0.222515225
0.0,synthetic_0187,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.424945182,0.059638624,1.744856567,0.576274183,-2.542154818,1.004024044,0.305955110,5.838500925,0.000000000,0.036551476,0.179332271
0.0,synthetic_0188,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.248651619,0.030831183,-0.316719529,0.659207380,-2.718448381,0.762780610,-1.182809081,1.764252652,0.000000000,0.028127789,0.225733489
0.0,synthetic_0189,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.299647612,0.114890977,0.313651046,2.250374030,-0.299647612,-0.748278967,-0.049404377,3.084150963,290806.218750000,0.067226708,0.778335869
0.0,synthetic_0190,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.344006120,0.071350354,-1.469160080,0.411313011,-2.448978892,1.225993880,0.821967577,-3.672962970,0.000000000,0.026581526,0.202363551
0.0,synthetic_0191,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.228431706,0.143307013,-2.389568294,1.961405993,-1.958542160,-0.772608897,-0.853261990,-0.340517043,0.000000000,0.017402411,0.208469346
0.0,synthetic_0192,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.319782891,0.125228435,-0.778646823,2.820217109,-1.307821509,1.136358251,1.205973809,4.905624328,0.000000000,0.004804850,0.190138206
0.0,synthetic_0193,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.207548285,0.108247841,-0.008166659,1.806542364,-1.392178083,-1.362451715,1.267804564,-4.277632271,0.000000000,0.018854141,0.178727910
0.0,synthetic_0194,workspace_midrange,synthetic_urdf_jacobian,false,false,true,true,0.719942966,0.194857422,0.263858375,2.088719913,-0.719942966,0.119913830,0.395074896,4.010360747,0.000000000,0.041434765,0.144574896
0.0,synthetic_0195,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.358489134,0.179853811,0.708455969,2.043830756,-0.539257761,-1.211510866,0.052599784,-5.804472189,0.000000000,0.006238937,0.159999996
0.0,synthetic_0196,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.230958216,0.061962766,-1.720757858,0.230958216,-0.506747305,-0.483543461,0.060012629,3.521782320,0.000000000,0.043992519,0.143030703
0.0,synthetic_0197,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.359266648,0.133522944,0.932394727,2.780733352,-1.510744582,0.574923395,1.044423260,-4.815764498,0.000000000,0.008773804,0.219347686
0.0,synthetic_0198,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.399903694,0.040154190,-0.148794936,0.399903694,-1.331620350,-0.530076496,0.967015096,-0.387650540,0.000000000,0.014282763,0.126849085
0.0,synthetic_0199,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.205979928,0.179043293,-1.663948796,2.630396744,-1.681274134,-1.364020072,-0.656923642,-1.433201089,0.000000000,0.000490665,0.270170242
0.0,synthetic_0200,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.279541967,0.134463311,-2.338458033,0.547916760,-2.026281196,-0.461263442,-0.177274321,-2.481205595,0.000000000,0.041728973,0.148488566
0.0,synthetic_0201,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.366584717,0.147139813,-0.885181561,1.462303721,-1.878460172,0.709392092,0.798241114,-5.913415283,0.000000000,0.011688709,0.149211556
0.0,synthetic_0202,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.439166369,0.142717544,-1.667912842,0.439166369,-1.875963888,-0.408220028,0.707992391,2.813916741,0.000000000,0.016302347,0.164618284
0.0,synthetic_0203,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.166093708,0.219847029,1.887599120,2.089714378,-1.228750894,1.403906292,0.403185471,-1.355076244,0.000000000,0.021038055,0.180000007
0.0,synthetic_0204,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.251533794,0.082544090,-0.963669372,0.251533794,-0.298988521,0.717496474,-0.349108494,4.597823772,0.000000000,0.064335823,0.171047732
0.0,synthetic_0205,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.267930241,0.090083783,1.297790545,1.471092361,-0.267930241,1.114414651,-0.153228728,-0.894858191,244726.437500000,1.592600584,1.000000000
0.0,synthetic_0206,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.344837846,0.088367720,-1.719229284,0.440836244,-1.864383647,-0.810546445,-1.225162154,2.886981641,0.000000000,0.003547788,0.192713663
0.0,synthetic_0207,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.341637106,0.087361303,2.276362894,2.102183002,-0.396886838,1.051842113,0.414794408,0.277234295,837411.437500000,0.246802986,1.000000000
0.0,synthetic_0208,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.638669364,0.143768367,-0.701398727,1.555732339,-1.960288920,-0.931330636,-0.013271305,1.975791052,0.000000000,0.000289798,0.114369862
0.0,synthetic_0209,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.150272755,0.148330220,0.421115433,2.245416732,-1.921033711,-1.419727245,-0.816046953,-2.578334705,0.000000000,0.001970291,0.250047028
0.0,synthetic_0210,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.177537732,0.241272855,0.262125624,1.256042304,-1.063023328,-0.784002111,-0.090830912,-6.102462268,0.000000000,0.000281304,0.159165457
0.0,synthetic_0211,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.377775001,0.062342597,0.919578764,2.607618893,-0.526974259,1.064100853,-0.862985149,5.902224999,722346.375000000,0.282221735,1.000000000
0.0,synthetic_0212,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.351570923,0.055674839,0.253562594,0.677046605,-2.574249710,-1.218429077,0.388987234,1.576488212,0.000000000,0.000408232,0.201241449
0.0,synthetic_0213,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.199785153,0.207253509,1.415436576,2.020466253,-1.431798641,-0.957586526,0.665905726,-6.080214847,0.000000000,0.017569065,0.220972762
0.0,synthetic_0214,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.356556612,0.066217203,0.791268603,0.619482219,-2.393531180,1.153301230,1.213443388,2.700699180,0.000000000,0.003255844,0.178385273
0.0,synthetic_0215,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.483996917,0.151427995,-1.339564875,1.483028898,-1.893754618,-1.086003083,-0.747442152,-5.419301627,0.000000000,0.008401871,0.127385959
0.0,synthetic_0216,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.286732437,0.026988841,2.331267563,0.821078320,-1.784584768,-0.719618971,0.429567312,0.766609514,0.000000000,0.000175714,0.054729670
0.0,synthetic_0217,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.182424230,0.099342269,1.311326365,0.182424230,-2.271210371,0.280415149,0.217450082,3.977616702,0.000000000,0.050011158,0.257091045
0.0,synthetic_0218,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.547579324,0.166164257,-2.070420676,1.204073080,-1.740242001,0.036996458,-0.421941017,2.877051643,0.000000000,0.006896734,0.149881139
0.0,synthetic_0219,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.322179399,0.140793980,-1.953112664,0.322179399,-1.980972243,-1.166193862,-0.305551877,0.961557149,0.000000000,0.043514848,0.215910658
0.0,synthetic_0220,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.235775700,0.115473964,-2.052439969,1.455820326,-1.336012327,0.183291573,-1.334224300,3.349852415,0.000000000,0.013541222,0.174806997
0.0,synthetic_0221,workspace_midrange,synthetic_urdf_jacobian,true,false,true,true,0.621227765,0.144857427,1.095764418,0.993511747,-1.559974602,0.679276538,0.948772235,-3.092996716,0.000000000,0.009650946,0.154625997
0.0,synthetic_0222,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.274925662,0.093036050,1.336827228,1.354723370,-0.274925662,1.074558006,-0.403304074,-1.718453376,122925.781250000,0.430596590,1.000000000
0.0,synthetic_0223,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.261768777,0.076447693,-0.069914188,2.878231223,-2.433089499,0.138879597,0.419498543,2.697875212,0.000000000,0.006949425,0.309456110
0.0,synthetic_0224,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.233678483,0.130678915,-2.136721097,1.852055502,-1.615728717,-0.456056025,1.336321517,-4.830082966,0.000000000,0.037076950,0.207019880
0.0,synthetic_0225,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.288416384,0.125042194,1.030102638,0.730383713,-0.288416384,0.000893348,-0.132379241,-3.083369403,0.000000000,0.000226438,0.177947387
0.0,synthetic_0226,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.342226648,0.047442037,0.166735081,2.604694235,-2.624873352,0.449363265,-1.003785541,-3.370635989,0.000000000,0.005652189,0.328416556
0.0,synthetic_0227,directional_extension,synthetic_urdf_jacobian,true,false,true,true,0.712008754,0.105703548,-1.742415223,2.427991246,-2.227642149,-0.069061740,-0.737601360,3.231563409,0.000000000,0.014142275,0.286650062
0.0,synthetic_0228,workspace_midrange,synthetic_urdf_jacobian,false,false,true,true,0.490938810,0.137886507,0.725627353,1.093123484,-1.224291611,-0.384635760,1.079061190,-4.180914808,0.000000000,0.041951656,0.160606727
0.0,synthetic_0229,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.240873888,0.035837793,-2.377126112,0.433148010,-1.419560838,0.262043107,0.948284004,5.573984258,0.000000000,0.010061741,0.108489998
0.0,synthetic_0230,directional_extension,synthetic_urdf_jacobian,false,false,true,true,0.526851778,0.166524749,-0.487161359,2.489294295,-1.736471768,-0.367334052,-1.043148222,4.519690482,0.000000000,0.035314083,0.265473336
0.0,synthetic_0231,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.158981429,0.191070247,-0.808974546,1.986602727,-1.437767951,1.411018571,-0.693999490,0.631373395,0.000000000,0.012567163,0.204450727
0.0,synthetic_0232,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.443994157,0.128707639,1.429624821,0.692670039,-0.621613155,0.165202040,-1.126005843,5.738375969,0.000000000,0.010663509,0.169108927
0.0,synthetic_0233,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.250430090,0.153104479,-0.435100669,1.500153559,-0.724860645,1.319569910,-0.722670585,-4.460611113,0.000000000,0.000252068,0.078011312
0.0,synthetic_0234,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.308614055,0.111550879,1.207991699,2.072786522,-1.626185059,0.419203594,1.261385945,4.191828595,0.000000000,0.043267250,0.244354293
0.0,synthetic_0235,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.492689204,0.191302881,0.529469362,2.647310796,-1.440263235,0.319754963,0.611065458,-5.101737939,0.000000000,0.000293970,0.219999999
0.0,synthetic_0236,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.236329827,0.062046209,-2.189891230,0.236329827,-2.532159135,-0.694425025,-1.282581513,1.182432169,0.000000000,0.001897216,0.281721413
0.0,synthetic_0237,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.301334779,0.045879759,1.462178399,2.736254553,-2.624215068,0.451554745,-1.268665221,1.007634148,0.000000000,0.043139040,0.319279522
0.0,synthetic_0238,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.175870584,0.043712464,0.611627809,1.816375736,-0.175870584,0.322769844,-0.948180964,5.306261766,51888.121093750,0.057041109,0.490434915
0.0,synthetic_0239,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.388568658,0.118821920,-0.992080067,1.681969915,-1.663546760,0.871138366,-1.181431342,-1.623064906,0.000000000,0.022328734,0.165958926
0.0,synthetic_0240,near_allowed_boundary,synthetic_urdf_jacobian,false,false,true,true,0.395618798,0.140630099,-0.282756078,1.846655272,-0.395618798,-0.563745291,-0.438675808,2.108795123,5025.636718750,0.039651155,0.259999990
0.0,synthetic_0241,directional_extension,synthetic_urdf_jacobian,false,false,true,true,1.002728063,0.140504769,-1.436586187,1.598066376,-1.964371937,0.351450282,0.228817067,2.279265121,0.000000000,0.077453852,0.157133088
0.0,synthetic_0242,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.188986405,0.025004418,-0.347019173,0.813555738,-2.778113595,0.288539552,-0.781526252,-6.070829858,0.000000000,0.017483711,0.209889263
0.0,synthetic_0243,workspace_midrange,synthetic_urdf_jacobian,true,false,true,true,0.928534247,0.174196176,-0.616858123,0.928534247,-0.996174660,-0.574262655,-0.375845981,2.745169848,0.000000000,0.011880159,0.175909802
0.0,synthetic_0244,near_allowed_boundary,synthetic_urdf_jacobian,true,false,true,true,0.340750920,0.032647992,0.859626132,0.606476768,-1.252014927,1.229249080,1.162559480,4.283430729,0.000000000,0.015436649,0.150408283
